Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	root_age
10001.000000000002	10001.000000000016	10000.999999999938	10001.000000000042	10001.00000000002	10436.28985463614	9579.21514885287	10001.000000000018	10001.000000000024	10183.738257487408	10001.000000000013	10001.000000000005	10001.000000000064	9865.651815653131	10000.999999999993	10001.000000000002
10438.564624330847	10000.999999999985	10609.821455067306	10000.999999999976	10001.000000000033	10001.00000000001	10557.712620810269	10000.999999999995	10001.000000000015	10001.000000000033	10000.999999999984	10000.999999999982	10000.999999999984	10001.000000000055	10309.665085564484	10000.999999999938
10000.999999999978	10000.999999999989	10000.999999999998	10000.999999999976	10001.00000000002	9305.037186916281	10000.999999999995	10001.000000000004	10001.000000000016	10001.000000000018	10000.999999999936	10000.999999999965	10412.857266214118	10000.99999999999	10000.999999999984	9451.054956914517
10001.00000000001	10001.000000000011	10001.00000000004	10607.178478835154	10001.000000000045	10001.000000000004	10001	10001.000000000007	10402.756196309027	10350.911093902983	10000.99999999999	10001.000000000016	10001.00000000003	10000.999999999982	10001.000000000025	10523.120348044607
10001.000000000045	10001.000000000007	10000.999999999976	10000.999999999975	10000.99999999997	9510.303357185945	10001.000000000015	10000.99999999995	10000.999999999973	9689.208924292016	10001.00000000003	10001.00000000005	10001.000000000011	10001.000000000002	10761.242834384951	10000.999999999993
10001	10001.000000000002	10001	10000.99999999999	10001.00000000001	10805.25783448537	10604.720002557799	10000.99999999998	10001	9579.442992783985	10488.75878113702	10001.000000000018	10304.519832592916	10775.189620697447	10000.999999999964	9669.716540851781
10000.999999999985	10000.999999999984	10778.190033474155	10000.999999999973	10001.000000000025	10311.82583051982	10001.00000000003	10001.000000000067	10001.000000000024	10000.999999999929	10001.000000000011	10001.000000000024	9639.247077643278	10000.999999999982	10001.000000000033	10199.46810367488
10000.99999999996	10001.000000000027	10000.99999999996	10000.999999999984	10001.000000000005	10000.999999999989	10001.000000000038	10001.000000000018	10000.999999999973	10001.000000000045	10001.00000000005	10001.000000000004	10001.000000000035	10000.999999999965	10001.000000000027	10001.00000000002
10001.000000000011	10001.000000000002	10001.000000000018	10001.000000000033	10001.000000000015	10001.000000000044	10000.99999999995	9679.083087820429	10001.000000000007	9615.350379930785	10000.999999999976	9718.725777817388	9695.390456969159	9219.353782066766	10001.000000000002	10001.000000000025
10000.99999999998	10000.999999999984	11238.34305922713	9424.888640259622	10001.000000000011	10000.99999999998	10001.000000000007	10000.999999999975	10461.204260570828	9662.029766407784	10611.187833437609	9641.875567878193	10000.999999999978	10000.99999999999	10000.999999999995	10001.000000000044
10001.00000000003	10001.000000000033	9345.769387847455	10001	10001.000000000033	9687.400151423371	10000.999999999978	10001.000000000064	10001.00000000002	10000.99999999999	10001.000000000033	9987.917820993149	9916.105622074945	10001.000000000022	10001.000000000024	10000.999999999973
10001.000000000033	9241.703978440157	9884.962970057079	10001.00000000001	9386.624191739082	10000.999999999978	10001.00000000005	10289.697284657923	10001.000000000015	10470.278762256765	10001.000000000011	10321.496726123763	10001.000000000031	10309.309575257015	10335.338835889499	9662.049355383464
10000.999999999989	10001.000000000075	10001	10001.000000000013	10001.000000000016	10568.688277436408	10001.00000000004	10000.999999999949	10001.000000000058	9473.231981192872	8877.844858825987	10001.000000000033	10001.00000000002	9415.235867456988	10000.999999999996	9712.936247069467
10001.000000000002	10000.999999999978	10000.999999999962	10000.99999999999	10001.000000000007	10000.999999999965	11036.996235960178	10000.999999999984	9471.122378701828	10525.49925141106	10001.000000000004	10001.000000000018	10000.99999999997	10001.000000000025	10348.211962881174	10000.999999999944
10000.999999999942	10949.36046396523	10000.999999999998	10001.000000000005	8943.024535706007	10000.999999999962	10000.999999999976	10001.000000000016	9755.608051333016	10001.000000000002	10000.999999999984	10000.999999999995	10001.000000000007	10001.000000000035	12042.519628632499	10000.999999999949
12143.85159740169	10000.99999999999	10000.99999999999	10001.000000000016	9228.25645023125	9642.992195633162	9410.964632360608	10000.999999999965	10001.00000000002	10000.999999999953	10000.999999999978	10000.999999999995	10001.000000000025	10001.00000000003	10001.000000000016	9822.89105202205
9580.475672816576	10000.999999999973	10001.000000000036	10001.000000000002	10000.999999999996	10001.000000000027	10000.999999999967	9381.170263635639	10001.000000000005	10001.000000000004	9664.11391681086	10001.000000000053	10000.99999999998	11627.900793933955	10000.999999999965	10000.999999999958
10001.000000000053	9724.136183779578	9721.023389391876	10001	10000.999999999978	9567.86214890348	10001.000000000016	10000.999999999956	10000.99999999998	8920.475650188278	10001.000000000018	9400.839221766866	9531.184052304887	10001.000000000035	10001.000000000058	10000.999999999976
10001.000000000005	10001.000000000005	10000.999999999976	10001.00000000001	10000.99999999995	10000.999999999995	11568.447109064658	10001.000000000004	10000.999999999993	10001.000000000033	10885.266996605842	10000.999999999935	10000.99999999999	10325.839891342237	10228.783951605956	10519.65283163581
10000.99999999999	10000.99999999994	10000.999999999993	10000.99999999997	10001.000000000011	10000.999999999982	10000.999999999987	10001.000000000027	9708.692950458571	10001.000000000022	10704.364708694493	10000.999999999947	10001	10000.999999999995	10001.000000000002	9564.851075029277
10001.000000000005	9580.19864587501	10335.49001213062	10001.000000000018	10000.999999999956	10001	10000.999999999984	10001.000000000015	9237.776006463093	10001.000000000025	10001.000000000027	10000.999999999975	10001.000000000036	10001.000000000022	10001.000000000078	10000.999999999967
10001.000000000005	10001.000000000022	10001.000000000031	10001.000000000002	10001	10000.999999999987	10001.000000000027	9417.247227961252	10084.893695516259	10001.00000000003	10001.000000000018	10001	9592.000227697852	10001.000000000035	10000.999999999989	10000.999999999976
10000.999999999949	10001.000000000045	10419.001593572018	10347.715690745797	10001.000000000004	10001.000000000051	10000.999999999989	10325.342118815623	10036.263948531805	10000.999999999962	10001.000000000013	10001.000000000022	10001.00000000005	10001.000000000016	9690.663948298217	10000.999999999945
10001.000000000011	10001.00000000005	10001.000000000004	10000.999999999998	9572.143307488444	10000.999999999993	10000.999999999976	10000.999999999993	10000.999999999989	9707.511880223778	10000.999999999938	10000.999999999996	10001.000000000044	10000.999999999987	10001.000000000024	10000.999999999964
10001.00000000002	10001.000000000011	10000.999999999989	10000.999999999965	10001.000000000015	10000.999999999958	9643.795805488922	10000.999999999964	10000.999999999982	10000.999999999996	10000.99999999995	9836.383734073279	10001.000000000033	10000.999999999996	10001.000000000035	10293.04921393142
10001.000000000027	10001.000000000005	10545.594054644336	9937.02736790789	10000.999999999973	10000.999999999998	9388.853934956547	10507.148800155182	10001.000000000016	10287.56537060076	10001	9495.691529067873	10000.999999999982	10001.000000000075	10437.590412906084	10349.681772452012
10000.999999999927	10001.000000000007	9855.165435722583	10000.999999999976	10000.999999999927	9852.628545285328	10001.000000000005	10000.999999999962	9597.297584446838	10001.000000000007	9680.761080313367	10000.999999999964	10000.999999999998	10000.999999999949	10000.999999999989	10001.000000000064
10001.000000000004	9660.335342384116	10000.999999999942	10000.999999999969	10000.999999999982	10453.105566625072	10001.000000000002	10000.999999999967	10001.000000000005	10000.99999999998	10000.999999999964	10000.999999999989	10191.873673103652	10690.115632589024	10000.999999999989	10000.999999999956
10791.19812353515	10000.999999999989	10001.000000000025	10000.999999999996	9981.5578188595	10001.000000000031	10000.99999999999	10001.000000000013	10001.000000000027	10001.000000000015	9520.431252161594	10000.999999999958	11099.085930458634	10000.999999999998	10000.99999999997	9603.854482364091
10001.000000000013	11163.032258433668	10001.000000000044	10001.000000000025	10000.999999999965	10001.000000000004	10001.000000000022	10000.999999999993	10259.836760459737	10000.999999999987	10001.000000000015	10001	10000.999999999953	10001.00000000002	9621.705023734146	10746.211109543441
10001.000000000062	10001.000000000033	10001.000000000015	10000.999999999964	10000.999999999964	10001.000000000016	10000.999999999996	10000.999999999953	10001.000000000055	10000.999999999973	10309.396312728963	10001.000000000011	10000.999999999969	10000.999999999998	10000.999999999996	10000.999999999893
10001.000000000036	10001.000000000002	10001.000000000004	10001.000000000024	10295.200018017042	10000.999999999996	10000.999999999976	9259.81704695911	10354.259464701909	10000.999999999989	9701.446990381903	10001.000000000005	10001.000000000013	10168.926206571841	10000.999999999989	10001.000000000011
10001.000000000042	10000.999999999969	10351.884018289087	9676.949863410275	10001.000000000016	10030.178131709841	10000.999999999989	10001.00000000007	10000.999999999969	10000.99999999998	10001.00000000005	10001.000000000033	10001.000000000024	10001.000000000002	10001.000000000016	10001.000000000018
10001.000000000024	10001.00000000002	9718.625401875266	10001.000000000022	10000.99999999996	10503.375271172192	10000.999999999944	9694.541365519588	9690.334855278827	10001.00000000003	10000.999999999989	9593.012363716492	10001.000000000033	9675.363009094594	10000.999999999965	9707.923708816288
10001.00000000001	10000.999999999965	10001.000000000022	10000.999999999975	10001.000000000031	9420.437004867066	10000.99999999997	10000.999999999945	10001	10000.999999999978	10000.999999999969	10000.999999999995	10001.000000000007	9881.653070197226	10108.227011578387	10249.745939145798
10311.21222650119	10000.999999999969	10000.99999999999	9693.163195348337	10001.000000000022	9478.490731641556	10001.00000000002	10097.12780945025	10001.000000000047	10001.00000000002	10668.234939250502	9500.332822122142	10000.999999999996	9714.188733148625	10001.000000000004	10000.999999999985
10377.82990629286	10001.000000000031	9845.000983283346	10000.99999999996	10907.687071805267	10001.000000000036	10148.730255814085	10000.99999999998	10001.000000000022	10001.00000000006	10398.545660204323	10000.999999999964	10001.00000000002	10299.489424196572	10001.000000000004	10001.000000000015
10001.000000000022	10001.000000000024	10000.999999999975	10001.00000000004	9311.847167050562	10001.000000000005	10000.999999999984	9711.0498321717	10000.999999999978	10000.99999999993	10001.000000000004	10000.999999999995	9329.630689413292	10000.999999999987	10000.999999999947	10001.000000000062
10000.999999999982	10001.000000000011	10000.99999999998	10000.99999999996	10000.999999999985	9006.504116805376	10001.000000000015	10000.999999999955	10000.999999999985	10001.00000000001	11268.961294529934	10001.00000000001	10001	9711.99003625201	9944.829491917008	10001.000000000027
10000.99999999995	10309.052520397045	10000.999999999958	10000.999999999962	10001	10000.999999999985	11603.73615751601	10001.000000000027	10000.99999999999	10000.99999999998	10000.999999999982	10000.999999999996	10001.000000000004	10000.999999999996	10000.999999999989	9622.808280981131
10000.999999999985	10001.000000000011	10001.000000000005	10347.089253918255	10000.99999999997	9680.316728446101	9521.634360469485	10001.000000000044	10324.658512015301	10000.999999999982	10001.000000000005	10440.378451197628	10000.999999999984	10000.999999999993	10000.999999999976	10000.999999999949
10001.000000000036	10000.999999999984	9793.012765358124	10000.999999999989	10632.62794187173	10001.000000000011	10000.999999999987	10000.999999999975	10790.879563668123	10001.000000000016	10001.00000000001	10001.000000000005	9364.593945467303	10000.99999999999	10000.999999999995	10001.000000000053
10847.940864049257	10000.999999999965	10001.000000000002	10001.000000000018	10000.999999999987	10000.99999999998	10000.999999999998	10001.000000000027	10001.000000000022	10000.999999999944	10001.000000000015	10000.999999999973	10001.000000000053	10001.000000000044	10001.00000000001	10001.00000000005
10000.999999999982	10001.000000000042	10000.999999999947	10001.000000000031	10333.44992156147	10000.999999999967	9660.580990985207	10001.000000000024	10001.000000000055	10000.999999999987	9575.26076842291	10000.999999999924	10344.107021696369	10374.043368253417	10001.000000000024	10000.99999999999
9604.744768413751	10001.000000000005	9228.584785109251	10000.999999999969	10001.000000000025	10000.999999999949	10000.999999999965	10001.00000000003	10001.000000000011	10000.999999999995	9330.064002607656	10000.999999999965	10000.999999999967	10000.999999999969	10000.999999999965	10001.000000000056
10001.000000000005	10000.99999999998	10000.999999999996	9078.966746010849	10000.999999999982	10001.000000000005	10001.000000000015	10001.000000000044	10000.99999999997	10527.131733361284	10000.999999999982	10001.000000000025	10000.99999999997	10001.000000000045	10001.000000000047	10000.999999999976
9562.524580181556	10000.999999999965	9581.568349550565	10000.99999999998	10000.999999999962	10000.999999999969	10000.999999999975	10000.999999999967	10001.000000000015	9906.623144693407	10000.999999999969	10000.999999999989	10001.000000000002	10000.99999999998	10001.000000000042	9707.745573100105
10001.000000000011	10001.000000000075	10000.99999999997	10295.498273679046	10001.000000000038	10000.999999999998	10000.999999999967	10000.999999999989	10000.999999999995	10000.999999999922	10000.99999999995	10001.000000000018	9982.451454532304	10000.999999999984	10000.999999999989	10001.000000000007
10000.999999999982	10000.999999999938	10000.999999999996	9669.609505698161	10001.000000000002	10000.999999999995	8845.933321970615	10000.999999999945	10000.999999999996	10294.183348376824	10001.000000000042	10000.999999999998	10000.999999999995	10001.000000000015	10001.000000000033	10000.999999999964
10001.000000000045	10001.000000000091	10000.999999999967	9800.602200596642	10001.00000000002	10237.821543877411	10000.99999999994	9692.611955791119	10000.999999999993	10000.999999999998	10000.999999999962	10001.00000000002	10000.999999999985	10001.000000000058	10000.99999999996	10001.000000000073
10001.00000000001	10001.000000000007	10000.99999999997	10000.999999999987	10000.999999999987	10001.00000000002	10001.000000000025	10000.999999999976	9691.699087681865	10698.732489300632	10000.99999999998	10001.00000000003	10000.999999999998	10291.566905559135	10001.000000000007	10001.000000000053
10000.999999999949	10000.99999999999	10001.00000000001	10001.000000000016	10001.000000000031	10001.000000000047	10001.000000000045	10000.999999999989	10001.000000000016	10000.999999999993	10000.999999999955	10000.999999999978	10082.350116096475	10001.000000000035	10001.000000000018	9012.796188998695
10001.000000000045	9666.220772097064	10000.999999999956	10298.08627733715	10000.999999999975	10001.000000000005	10001.000000000005	10001.000000000027	10000.999999999973	10000.99999999995	10284.248640854885	10000.999999999989	10000.999999999958	10000.999999999956	10001.000000000016	10000.999999999995
10001.000000000025	10001.000000000005	10000.999999999985	10000.999999999955	10001	10001.00000000005	10001.000000000025	10000.999999999989	10001.000000000011	10001.000000000005	10000.999999999978	10000.999999999996	10000.99999999998	10000.999999999993	10000.999999999973	10001.000000000015
10001.00000000002	10001	10324.93706877312	11560.753620213005	10000.999999999975	10263.498729654922	10001.000000000045	10001.000000000038	10552.25733189663	10432.133248811228	10001.00000000004	10000.99999999994	10404.202502101287	10000.999999999987	10001.000000000016	10001.000000000045
10001.000000000004	10001.000000000042	10001.000000000056	10000.999999999985	10000.999999999935	10001.000000000007	10001.000000000013	10000.999999999967	10001.00000000003	10000.999999999993	10001.000000000024	10000.999999999984	9637.49774923956	9707.031341444761	10000.999999999976	10848.415362571566
10614.442721693023	10423.141032948428	10342.981795585752	10001.000000000004	9702.396684403091	9958.896698824881	11110.300231818797	10456.607302118226	10000.999999999984	9404.422996912539	11065.464685799483	10000.99999999998	10001.000000000053	10021.892710308626	10001.00000000003	10001.00000000008
9956.591328868202	10675.9714325492	10001.000000000025	10001.00000000004	10000.999999999973	9034.598389712202	10001.000000000024	10001	10500.634495401966	10000.99999999992	10001.000000000004	10000.999999999989	10001.000000000038	10001.000000000051	10000.999999999947	10000.99999999998
10000.999999999944	10000.999999999965	9722.84678316159	10000.999999999978	10133.12617452705	10001.000000000022	10276.343686062062	10384.445774800683	10001.000000000013	10262.06258210921	10001.000000000027	9699.047019950674	9611.991695648592	10001.000000000002	10000.999999999993	10001.000000000053
10000.999999999962	9608.766194867201	10001.000000000022	10001.000000000047	10621.625069492506	10000.999999999978	10000.999999999964	10001.000000000002	10144.83813619852	10001.000000000042	10000.999999999995	10000.99999999998	10000.999999999995	10429.091270809264	10001.000000000002	10001.000000000031
10001.000000000035	9664.917458186708	10000.999999999987	10081.612786782927	9399.418135240106	9224.82356263131	10000.999999999985	8689.229520885876	9651.890351722092	10001.000000000015	10001.000000000016	10134.235308480593	10001.000000000015	10000.999999999969	10345.291670151822	10626.302385456269
10000.999999999945	10019.658047735638	9568.783181909299	9620.070829161114	10001.000000000005	9696.57217945875	11054.408052237737	10000.999999999993	10001.00000000002	8602.233360759275	10000.999999999964	10000.999999999993	10000.999999999982	10000.999999999955	10000.999999999969	10001.000000000025
10000.999999999996	10001.000000000007	10000.999999999962	10000.999999999989	10000.99999999998	10323.339202668089	10001.000000000031	9034.233835822291	10000.99999999995	10000.999999999984	10338.730302569127	10000.999999999995	10001.000000000027	10001.000000000025	10000.999999999989	10000.999999999984
10000.999999999995	10001.00000000001	10001.00000000004	10001.000000000016	10000.999999999995	10001.000000000038	10000.999999999982	10000.999999999993	10145.021373315005	10000.999999999987	9602.363605564009	10000.99999999998	10000.99999999997	9668.248955051464	10000.99999999999	10000.99999999998
10000.999999999978	9749.079933532701	10494.281200618523	11537.089486185396	10392.243663801943	10001.00000000003	10000.999999999987	10001.000000000005	10001.000000000024	11134.757076263271	10001.00000000001	10985.973836316192	10000.999999999998	10001.000000000002	10000.99999999999	10000.999999999967
10225.721970416316	10000.999999999996	10000.99999999998	10000.999999999978	10300.543000228701	10000.999999999995	10306.305573589629	9705.54467197627	10001.000000000051	10001.000000000038	10370.915308594274	10000.999999999982	10001.000000000053	10000.999999999949	10000.999999999967	10000.999999999989
10000.999999999962	9931.735807054867	9208.781607159293	10000.999999999985	10001.000000000073	10001.000000000011	10000.999999999969	11624.678100244148	10000.999999999995	10000.999999999953	10000.999999999989	10000.999999999993	10001.000000000007	10001.000000000018	10000.999999999976	10001.000000000016
10001.00000000001	10000.999999999978	10398.042151299896	10001.000000000033	9594.947921953693	10000.999999999982	10000.999999999944	10000.999999999989	10000.99999999993	10000.99999999998	10000.999999999984	10000.999999999989	10000.999999999967	10000.999999999984	10001.000000000035	10001.000000000002
10001	10000.999999999978	10001.000000000053	10000.999999999985	10001.000000000024	9519.75497391045	10001.00000000001	10000.999999999969	9695.681819625806	10001.000000000055	10001.000000000007	10001.000000000011	10001.000000000022	10000.999999999955	9720.095222833745	9342.7939152513
10406.251034102344	10001.00000000002	11076.022475907735	10000.999999999989	10000.999999999985	10000.999999999956	10000.999999999996	10001.000000000027	11028.077460169752	10001.000000000018	10001.000000000007	10000.999999999985	9665.0445154415	9841.188929600368	10000.999999999985	9248.264270126567
10001.000000000005	10000.999999999998	8620.927429691012	10028.464684948998	10001.000000000042	9535.055632038788	10001.000000000005	10001.000000000062	8882.567549563673	9791.932568020566	10001	9047.759890888885	10001.000000000038	10001.000000000005	9828.320849688525	10000.999999999976
10000.999999999973	10000.999999999933	10000.999999999975	10001.000000000035	10001.000000000002	10000.999999999996	10001.000000000025	10000.999999999933	10000.999999999993	10000.999999999995	8912.820382913418	10001.000000000022	9343.26090989708	10001.000000000015	10000.999999999998	10001.000000000005
10001	9511.944009915516	10000.999999999985	10000.999999999987	10000.999999999984	10001.000000000011	10001.000000000004	10000.999999999978	10000.999999999985	10495.88582338254	10001.000000000033	10298.74052976429	10000.999999999982	10001.000000000035	9809.936278232373	10337.591320961694
10000.99999999997	10000.999999999962	10001.000000000067	10000.999999999949	10001.000000000007	10001.000000000016	10000.999999999995	10547.339169868257	10001.000000000033	10001.000000000065	10000.999999999996	9525.297113801586	10000.999999999953	10001.000000000011	10001.000000000015	10000.999999999965
10000.999999999987	9699.36608957471	10366.99207188	10001.000000000047	10001	9711.521405848698	10001.000000000013	10001	10000.999999999964	10000.999999999965	10001	10001.000000000031	10001.000000000015	10001.00000000002	10000.999999999987	10001.000000000013
10001.000000000004	10541.881475135258	10000.999999999978	9845.279984674575	9874.037803235276	9269.988942097094	10001.000000000002	10001.000000000033	10467.460966121822	10001.000000000038	10001.000000000022	9618.052620481196	10578.532085993385	9274.091729589176	10317.407898492695	10000.999999999947
10000.999999999987	10000.999999999987	10001.000000000007	10001.000000000002	10000.99999999999	11307.285435636102	10521.48016663345	9637.642683732656	10001.00000000002	10000.999999999973	10050.161915956898	10001.00000000002	10001.000000000013	11207.691505809484	10426.324127061122	9972.184605120707
10001.000000000013	10000.999999999987	9675.432883213121	10000.999999999987	10001.000000000038	10001.000000000016	10001.000000000005	10000.999999999996	10000.999999999998	10001.000000000025	9547.230699711474	10958.21466536897	10354.721812137017	10000.999999999975	10000.99999999999	10333.339320148882
10000.999999999976	10001.000000000025	10001.00000000001	10366.310878132957	10001.000000000018	10000.999999999993	10001.000000000002	10001.00000000006	10000.99999999997	10001.000000000047	10000.999999999998	10001.000000000025	10001.000000000002	10000.999999999956	10000.999999999998	9674.82036432959
10288.97901964099	10001.000000000015	10300.896004270824	10001.000000000015	10000.999999999969	9508.040934516532	10000.999999999982	10000.999999999998	10000.999999999962	10001.000000000005	10001.000000000015	10589.817330184438	10000.999999999984	10086.828826800562	10799.485938198415	10001.00000000008
10001.000000000036	9445.36048099265	10000.999999999935	10001.000000000013	10000.999999999985	10001.000000000033	10000.999999999982	9619.999198653191	10000.99999999998	10551.141845685954	10000.999999999978	10000.99999999997	10001.000000000005	10000.999999999976	10000.999999999993	10001.000000000076
10000.999999999995	10001.000000000007	10001.000000000042	9372.742315332696	10000.999999999935	9896.099891121097	11364.65504920554	10001.000000000033	10000.999999999998	10000.999999999996	10001.000000000015	10402.399127384931	10001.000000000018	10001.000000000002	10000.999999999985	9419.748364305955
9119.323757640053	9668.227380236764	10000.999999999985	10412.111438594295	10001.000000000007	10303.533880287614	10001.00000000005	10185.300822497426	10000.999999999975	10000.99999999998	9537.419728870904	10001.000000000022	9025.30862551021	10000.99999999998	9461.660752883821	10001.000000000007
10001.00000000004	10001.00000000003	10000.99999999998	10000.99999999996	10001.000000000025	10001.000000000011	10000.999999999956	10249.23098485902	10000.999999999984	10001.000000000033	10001.000000000002	10000.999999999998	10001.000000000058	10001.000000000027	10467.258942111115	10000.99999999992
10001.000000000004	10001.000000000013	9633.144940449592	10000.999999999976	10000.999999999964	10000.999999999978	10000.999999999985	9598.0219650025	10000.999999999996	10000.99999999998	10474.30308051454	10001	10000.999999999995	10474.60407896673	10000.999999999964	10001.000000000102
10001.000000000016	10434.327847022	8865.178560213802	10000.999999999998	10383.711273398803	10645.667342140083	10000.999999999982	9684.223296876218	10343.184289762079	10001.000000000047	9855.684745387394	10001.000000000018	10001.00000000002	10726.531251618428	10001.000000000038	10000.999999999995
10001.000000000011	9593.367769684159	10000.999999999945	9647.297604813124	10332.832304236663	10000.999999999978	10000.999999999987	10000.999999999984	10001.000000000016	9422.967110564055	10000.999999999976	10001.000000000007	10001.000000000024	10001.000000000038	9529.00095762783	10001.000000000045
10671.487967078772	10332.082563333657	10384.822006620388	10001.000000000002	10441.592461351453	10288.177964494744	10001.000000000007	10000.999999999998	10379.01992594729	10000.99999999997	10327.525374264895	8195.505964641905	10001.000000000025	10365.350509329419	10000.999999999978	9534.755960247909
10001.000000000036	10001.00000000003	10000.999999999976	10385.306959638981	10001.000000000013	8759.181540467729	10766.97636989309	10000.99999999997	10000.999999999985	10619.865962774224	10749.4899969897	11108.090253802038	10005.704361075677	10000.999999999996	10001.000000000016	10001.000000000085
10001.00000000001	10000.999999999993	10000.999999999929	10001.000000000004	10000.999999999987	10001	10306.899122190738	10000.999999999993	10001.00000000003	10001	10001.000000000018	9233.068079660734	10266.885230558959	10001.000000000011	10001.000000000018	10000.99999999994
10000.999999999958	9394.96575025388	10000.999999999949	10001.000000000015	10001.000000000005	9097.682728245822	10001.000000000038	10001.000000000033	10000.999999999956	10000.999999999965	10001.000000000005	10000.999999999962	10001.000000000004	9461.27089578445	9547.602120266572	10000.999999999975
10001.00000000002	10000.999999999998	10320.15955707924	10001.000000000013	10001.000000000038	10389.1273628302	10001.000000000013	10000.999999999984	10001.000000000018	10000.999999999993	10001.000000000042	10000.99999999999	11389.292473717993	10380.24944762485	10000.999999999984	10000.999999999973
10001.000000000022	10001.000000000002	9714.340385986483	10316.956616941014	10000.999999999935	9705.665466071212	10000.999999999973	10963.376654239113	10001.000000000007	10000.999999999989	10001.000000000015	10292.599729747004	10000.999999999978	10001.000000000016	10001.000000000015	10001.000000000062
10001.000000000036	10000.999999999996	10001.000000000011	10001.000000000013	10335.696280681761	10001.000000000033	10000.999999999982	10000.999999999984	10248.31314165607	10001.000000000042	10001.000000000007	10351.730751901652	10000.999999999998	10000.99999999998	10001.000000000044	10001.00000000003
11005.564910626088	11153.120214202529	10001.000000000024	10000.99999999998	10000.999999999987	10001.000000000015	10001.000000000007	10001.000000000024	10000.999999999956	10000.999999999984	10000.99999999998	10000.999999999995	10551.631565409753	10126.502585231628	10001.000000000031	10527.883611236379
10000.999999999993	10387.301744384426	10001.000000000018	9245.104284257954	10000.999999999962	10000.99999999998	10340.248061147731	10000.999999999985	10000.999999999987	10157.877997384237	10001.000000000036	11207.321840856854	10000.999999999996	10000.999999999958	10000.999999999996	10335.409370055499
11934.602976528555	10001.00000000002	12185.265231161276	10000.999999999993	10000.999999999984	10001.000000000011	10000.999999999985	10001.000000000044	10000.999999999965	10001.000000000015	10000.999999999962	10010.25146028496	10000.999999999993	11357.911411875135	10001.000000000075	10001.00000000003
10001.000000000004	10001.000000000044	10324.893007967432	10670.621864258497	10000.999999999975	8673.674609280795	9740.866227431457	10001.000000000036	10001.000000000002	10001.000000000027	9610.478543543582	10484.267241884705	9537.630095220813	10000.999999999996	10000.999999999993	10001.00000000003
10000.999999999995	10001.000000000011	10000.999999999976	10001.000000000044	10001.000000000047	10000.999999999975	10000.99999999998	10001.000000000002	10000.999999999975	10001.000000000018	10000.99999999996	10000.999999999985	10001.000000000064	10000.999999999982	10001.000000000002	10000.99999999997
10001.000000000035	10000.99999999998	10000.999999999975	9274.890096480036	10001.00000000004	10001.000000000004	10000.99999999999	9573.248730981924	10001.000000000013	10001.000000000007	10001.000000000033	10001.000000000015	10000.999999999996	10001.000000000013	9643.272271968732	10479.93810759177
10000.999999999995	9696.199098190858	10000.999999999985	10001.000000000005	9797.861828476762	10000.999999999936	10001.000000000002	10001	10686.524286125114	9559.214528990293	10001.00000000001	10342.757440314863	10001.000000000022	9626.342740314558	10000.99999999999	9782.08578463607
10805.042245501892	10000.999999999958	10000.99999999998	10000.999999999998	10000.999999999964	10000.999999999955	10000.999999999993	10001.000000000005	10000.999999999989	10000.999999999964	11212.765180334763	10000.999999999975	9717.437565535245	10000.999999999955	10000.999999999976	10001.00000000005
10001	9317.32633266058	10001.000000000036	10001.000000000002	10000.999999999973	10001.000000000035	10000.999999999973	10440.862103900887	10386.33336787506	9990.12156673959	10001.000000000018	10000.99999999999	10000.999999999953	10000.999999999987	10000.999999999982	10279.711929658382
10001	10000.999999999978	10001.000000000045	10001.000000000036	10001.000000000016	10001.000000000051	9409.72171970457	10463.44993728738	10001.000000000022	10000.999999999985	10000.999999999987	9552.82784252962	10001.000000000018	10000.999999999985	10001.000000000025	10000.999999999884
10372.620668391442	10001.000000000011	10524.183516088815	10001.000000000018	10000.999999999976	10000.99999999999	9555.987807897647	10401.137864796714	10000.999999999978	10000.99999999997	10314.855515487201	10001.000000000015	10001.000000000013	10001.000000000024	10653.06902463909	10000.999999999982
9674.472268279647	10000.999999999989	9942.078913101144	10795.604114735297	10001.000000000002	10000.99999999993	10001.00000000004	10001.000000000018	10000.999999999975	10001.000000000007	10001.000000000011	10001	9720.038416597978	10001.000000000002	10000.999999999944	10000.999999999985
10000.999999999995	10000.999999999938	10350.816632187434	10001.000000000016	10001.000000000038	10348.413014157384	10001.000000000002	10567.079687581889	10001.000000000011	10855.836196775448	10001.000000000056	10000.999999999996	10001.000000000007	10431.971372475495	10001	9675.668780036489
10001.000000000004	10001.000000000035	10001.000000000004	10689.387614546857	10001.000000000055	10001.000000000091	10000.999999999984	10000.999999999976	10000.999999999995	10001.000000000004	10000.99999999998	10001.000000000004	10000.999999999985	10000.999999999984	10001.000000000018	9717.80086147187
10000.999999999973	10000.99999999999	10000.999999999989	10001.000000000007	11005.337684958587	10333.823250710719	10000.999999999982	10000.999999999956	10000.999999999982	10000.999999999993	10001.000000000044	8644.762402540982	11242.11755669389	10001.000000000047	10000.999999999976	10000.999999999989
